7750-52.jpeg,20,"(255, 250, 250)","(245, 222, 179)",190,24171498,7207726,0.3,1
Apple_SR_2020_Progress_Report_FR-50.jpeg,22,"(230, 230, 250)","(119, 136, 153)",1080,23375000,14481565,0.62,1
rapport_d_activite_2021_de_la_direction_generale_des_entreprises-0.jpeg,52,"(107, 142, 35)","(189, 183, 107)",132,21972210,22457707,1.02,1
JWSTScienceFunPad-7.jpeg,5,"(255, 250, 250)","(230, 230, 250)",424,11687500,3920802,0.34,1
guide_plan_climat_energie_albi_1-23.jpeg,39,"(255, 250, 250)","(245, 255, 250)",1177,24177345,10875333,0.45,1
immobilier Upside L'atelier  2-3.jpeg,23,"(255, 250, 250)","(245, 255, 250)",1751,24171498,6070863,0.25,1
guide_plan_climat_energie_albi_1-27.jpeg,13,"(255, 250, 250)","(230, 230, 250)",1091,24177345,1323074,0.05,1
immobilier Upside L'atelier -15.jpeg,7,"(255, 250, 250)","(230, 230, 250)",176,24171498,6999814,0.29,1
210913_VILLE DE PARIS_diag de vulnerabi_synthese 53web VF MODIFIEE-7.jpeg,25,"(230, 230, 250)","(245, 245, 220)",1670,24171498,6078108,0.25,1
plan-actions-climat-energie-bd-143.jpeg,35,"(248, 248, 255)","(255, 250, 250)",214,24171498,3872961,0.16,1
TSP_SRT_Tome3_WEB-71.jpeg,29,"(188, 143, 143)","(216, 191, 216)",770,21972210,16774258,0.76,1
Apple_SR_2020_Progress_Report_FR-11.jpeg,12,"(47, 79, 79)","(119, 136, 153)",57,23375000,1569988,0.07,1
JWSTScienceFunPad-20.jpeg,5,"(255, 250, 250)","(230, 230, 250)",67,11687500,6841630,0.59,1
HADOPI_RA_2014-2015-46.jpeg,22,"(255, 250, 250)","(230, 230, 250)",1939,21972210,3090104,0.14,1
Apple_SR_2020_Progress_Report_FR-113.jpeg,41,"(47, 79, 79)","(230, 230, 250)",693,23375000,14203621,0.61,1
guide_plan_climat_energie_albi_1-18.jpeg,11,"(255, 250, 250)","(245, 255, 250)",1247,24177345,8363066,0.35,1
adaptation-changement-climatique-fiches-collectivites-33.jpeg,42,"(135, 206, 235)","(47, 79, 79)",1845,24175632,8540706,0.35,1
plan-actions-climat-energie-bd-0.jpeg,33,"(189, 183, 107)","(218, 165, 32)",292,24171498,8584359,0.36,1
Diagnostics programme immo L'Etang la ville-21.jpeg,17,"(255, 250, 250)","(119, 136, 153)",505,24171498,365615,0.02,1
